Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
CNG,New York State Department of Transportation,125 Parrish St,,Canandaigua,NY,14424,,,E,,Private - Government only,8am-4pm M-F,,,Q,3000 3600,,,,,,,200-8,42.877217,-77.281959,2016-06-03,32843,2017-01-18 02:12:35 UTC,SG,,,2001-05-15,,LD,,,
CNG,New York State Department of Transportation,14 Crew Rd,Exit 9 on I87 and Route 146,Clifton Park,NY,12065,,,E,,Private - Government only,8am-4pm M-F,,,Q,3000 3600,,,,,,,GPS,42.868303,-73.755247,2016-06-03,32844,2017-01-18 02:12:32 UTC,SG,,,2015-07-02,,LD,,,
CNG,New York State Department of Transportation,288 Troy Rd,Route 4 and Route 43.,Rensselaer,NY,12144,,,E,,Private - Government only,8am-4pm M-F,,,Q,3000 3600,,,,,,,200-8,42.643576,-73.696204,2016-06-03,32846,2017-01-18 02:41:02 UTC,SG,,,2015-07-02,,MD,,,
CNG,New York State Department of Transportation,Indian Rd & Broadway,"Thruway Exit 52, East on Walden Avenue.",Depew,NY,14043,,,E,,Private - Government only,,,,Q,3000 3600,,,,,,,GPS,42.9032055,-78.723306,2016-06-03,32847,2017-01-18 02:35:13 UTC,SG,,,2015-06-15,,LD,,,
CNG,New York State Department of Transportation,938 W Linden Ave,"Thruway Exit 45, take I-490 West to Exit 23 to Route 441.",East Rochester,NY,14445,,,E,,Private - Government only,7:30am-3:30pm M-F; hours may vary in winter,,,Q,3000 3600,,,,,,,200-8,43.1190211,-77.4894187,2016-06-03,32848,2017-01-18 02:17:43 UTC,SG,,,2015-07-17,,LD,,,
CNG,Clean Energy - OGS Utica,87 Harbor Lock Rd,"NYS Thruway, exit 31",Utica,NY,13502,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,D M V CleanEnergy Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,43.1123214,-75.2170323,2016-05-09,32970,2017-01-18 02:38:23 UTC,SG,,,2002-05-01,,MD,,,
E85,Sunoco - McBirney's Auto Service,720 N Broadway,,Massapequa,NY,11758,,516-798-9056,E,,Public - Credit card after hours,6am-12am daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.692812,-73.464669,2016-04-04,33001,2017-01-18 00:54:21 UTC,P,,,2008-10-07,,,,false,
E85,Cumberland Farms #3132,511 Duanesburg Rd,,Schenectady,NY,12306,,518-356-5824,E,,Public,24 hours daily,Cash A D M V,,,,,,,,,,200-8,42.7868195,-73.9975367,2016-04-06,33025,2017-01-18 01:34:51 UTC,P,,,2008-07-23,,,,false,
LPG,Boat-N-RV Warehouse,12634 Route 9 W,Exit 21B off NYS Thruway,West Coxsackie,NY,12192,,518-731-9900,E,,Public,8:30am-6pm daily,Cash A D M V,,,,,,,,,,GPS,42.3627054,-73.7330884,2017-01-11,33149,2017-01-18 02:54:41 UTC,P,,,,,,false,,
E85,Shell,1 N Broadway,,Irvington,NY,10533,,914-591-6766,E,,Public,24 hours daily,Cash A D M V FuelMan Voyager Wright_Exp,,,,,,,,,,200-9,41.0390631,-73.8653509,2016-04-04,33393,2017-01-18 00:54:20 UTC,P,,,2009-03-17,,,,false,
E85,Citgo,1020 Route 109,,Lindenhurst,NY,11757,,631-226-9595,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.715272,-73.393475,2016-04-04,33404,2017-01-18 00:21:55 UTC,P,,,2008-07-11,,,,false,
LPG,Ehrhart Propane & Oil,9787 State Route 96,0.5 mile north of Trumansburg,Trumansburg,NY,14886,,607-387-8881,E,,Public,8am-5pm M-F; call station to arrange for after hours fueling,Cash Checks A D M V,,,,,,,,,,200-8,42.5497889,-76.6744609,2016-09-02,33486,2017-01-18 02:05:03 UTC,P,,,,,,true,,
CNG,Trillium CNG - Metropolitan Transit Authority - College Point,128-15 28th Ave,At Queens.,Flushing,NY,11354,,,E,,Private - Government only,,,,Q,3000,,,,,,,GPS,40.772928,-73.8407856,2016-10-04,33538,2017-01-18 02:04:37 UTC,SG,,,1998-01-15,,HD,,,
E85,New York State Thruway Authority,200 Southern Blvd,Interchange 23,Albany,NY,12209,,,E,,Private - Government only,Thruway Authority & State vehicles only,,,,,,,,,,,200-8,42.6307237,-73.7773942,2016-04-04,33847,2017-01-18 02:02:35 UTC,SG,,,2006-03-01,,,,false,
E85,Haines Road Service Station,9 Haines Rd,,Bedford Hills,NY,10507,,914-666-0794,E,,Public,6:30am-10pm daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.2384304,-73.701502,2016-04-04,33849,2017-01-18 02:02:44 UTC,P,,,2009-03-17,,,,false,
E85,New York State Thruway Authority - Buffalo Section 6,1870 Walden Ave,Exit 52,Cheektowaga,NY,14225,,,E,,Private - Government only,Thruway Authority vehicles only,,,,,,,,,,,200-8,42.9091898,-78.7667093,2016-04-04,33850,2017-01-18 02:03:09 UTC,SG,,,2002-09-01,,,,false,
E85,New York State Thruway Authority - Syracuse Section 6,6150 Tarbell Rd,Interchange 35,Syracuse,NY,13206,,,E,,Private - Government only,Thruway Authority & State vehicles only,,,,,,,,,,,200-8,43.0905506,-76.0945347,2016-04-04,33851,2017-01-18 02:02:19 UTC,SG,,,2007-10-01,,,,false,
E85,Airport Mobil,1114 Troy Schenectady Rd,,Latham,NY,12110,,518-783-6254,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.7662287,-73.8146205,2016-04-06,33853,2017-01-18 02:02:31 UTC,P,,,2008-09-25,,,,false,
E85,New York State Thruway Authority - Newburgh Maintenance,1309 Route 300,Adjacent to the Interchange,Newburgh,NY,12550,,,E,,Private - Government only,Thruway Authority vehicles only,,,,,,,,,,,200-8,41.5112647,-74.0690786,2016-04-04,33854,2017-01-18 02:01:13 UTC,SG,,,2006-02-01,,,,false,
E85,Monroe County Regional Transportation,1157 Scottsville Rd,,Rochester,NY,14624,,,E,,Private - Government only,,,,,,,,,,,,200-8,43.120818,-77.65186,2016-04-04,33938,2017-01-18 02:03:11 UTC,LG,,,2008-06-15,,,,false,
BD,New York State Thruway Authority - Larchmont Section 4,629 5th Ave,,Larchmont,NY,10538,,,E,,Private - Government only,Thruway vehicles only,,B20,,,,,,,,,200-8,40.9318538,-73.7655407,2016-04-04,33986,2017-01-18 01:34:50 UTC,SG,,,2008-07-15,,,,,
BD,New York State Thruway Authority - Nyack Section 5,201 N Route 303,,West Nyack,NY,10994,,,E,,Private - Government only,Thruway vehicles only,,B20,,,,,,,,,200-8,41.0979019,-73.9505177,2016-04-04,33989,2017-01-18 02:03:03 UTC,SG,,,2008-07-15,,,,,
E85,Croton-on-Hudson Gulf,67 Croton Point Ave,,Croton-on-Hudson,NY,10520,,914-271-5139,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.194311,-73.880944,2017-01-11,34216,2017-01-18 02:30:09 UTC,P,,,2009-05-25,,,,false,
CNG,Manhattan Beer,955 E 149 St,,Bronx,NY,10455,,,E,,Private,,,,Q,3600,,,,,,,GPS,40.8094,-73.902925,2016-05-09,35060,2017-01-18 02:07:50 UTC,P,,,2001-09-15,,HD,,,
CNG,Long Beach Public Schools,659 Lido Blvd,,Point Lookout,NY,11569,,,E,,Private - Government only,,,,B,3600,,,,,,,200-8,40.5906854,-73.6141737,2016-04-04,35062,2017-01-18 02:35:11 UTC,LG,,,2004-03-15,,HD,,,
CNG,Manhattan Beer,401 Acorn St,,Wyandanch,NY,11798,,,E,,Private,,,,Q,3600,,,,,,,200-9,40.7567484,-73.3552154,2016-05-09,35063,2017-01-18 00:21:44 UTC,P,,,2006-09-15,,HD,,,
ELEC,New York Institute of Technology - Central Islip Solar Carport Station,300 Carleton Ave,,Central Islip,NY,11722,,,E,,Private,,,,,,1,,,,,,GPS,40.771153,-73.193261,2016-06-30,35271,2017-01-18 02:19:55 UTC,P,,,2009-11-15,,,,,NEMA520
ELEC,New York Institute of Technology - Old Westbury Solar Carport Station,Valentines Ln and Northern Blvd,Route 25A,Old Westbury,NY,11568,,,E,,Private,,,,,,4,,,,,,GPS,40.814019,-73.608978,2016-06-30,35272,2017-01-18 02:21:43 UTC,P,,,2009-11-15,,,,,NEMA520
CNG,National Fuel - Buffalo,365 Mineral Springs Rd,Near Harlem Rd,Buffalo,NY,14210,,716-827-5505,E,,Public - Credit card at all times,24 hours daily,D M V Wright_Exp,,Q,3600,,,,,,,200-8,42.860116,-78.796601,2017-02-01,35317,2017-02-01 20:06:28 UTC,T,,,2000-11-15,,HD,,,
CNG,Clean Energy - Town of Brookhaven,350 Horseblock Rd,,Yaphank,NY,11980,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,D M V CleanEnergy FuelMan Voyager Wright_Exp FleetOne,,Q,3600,,,,,,,200-8,40.8007112,-72.9232204,2016-04-04,35318,2016-08-18 19:21:49 UTC,P,,,2008-12-15,,MD,,,
LPG,Bay Gas Service,29 McGraw St,William Floyd Pkwy,Shirley,NY,11967,,631-399-3620,E,,Public,"7:30am-4pm M-F, 7:30am-12pm Sat",Cash Checks A D M V,,,,,,,,,,200-8,40.8029402,-72.8676167,2017-01-11,35341,2017-01-18 02:04:30 UTC,P,,,,,,false,,
E85,Volkan Petroleum - Getty,4123 Middle Country Rd,At Route 25.,Calverton,NY,11933,,631-369-9293,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.9281911,-72.7745134,2016-04-04,35430,2017-01-18 01:34:11 UTC,P,,,2009-09-30,,,,false,
E85,BP,102 Lake Rd,,Congers,NY,10920,,845-268-6454,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.146978,-73.933908,2016-04-04,35431,2017-01-18 00:54:50 UTC,P,,,2010-02-22,,,,false,
E85,Water Mill Fuel Complex - Shell,960 Montauk Hwy,,Water Mill,NY,11976,,631-726-6618,E,,Public - Credit card after hours,5:30am-12am daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.9152591,-72.3472054,2016-04-04,35432,2017-01-18 00:54:23 UTC,P,,,2009-12-18,,,,false,
ELEC,New York State Energy Research Development Authority - Headquarters,17 Columbia Cir,,Albany,NY,12203,,,E,,Private,Employee and guest use only,,,,,2,,,,,,200-8,42.702424,-73.857693,2016-06-03,35562,2017-01-18 02:16:49 UTC,P,,,2008-07-01,,,,,NEMA520
ELEC,Saratoga Technology & Energy Park,10 Hermes Rd,,Malta,NY,12020,,,E,,Private,Employee and guest use only,,,,,2,,,,,,200-8,42.9675264,-73.7633332,2016-06-03,35563,2017-01-18 02:19:23 UTC,P,,,2008-07-01,,,,,NEMA520
ELEC,Central Hudson Gas & Electric,284 South Ave,,Poughkeepsie,NY,12601,,845-452-2700 ,E,,Private,24 hours daily,,,,,4,,,,,,200-8,41.690556,-73.931637,2016-05-09,35564,2017-01-18 02:08:22 UTC,T,,,2009-10-01,,,,,NEMA520
E85,Sunergy,1000 Hicksville Rd,At intersection of Jerusalem Avenue and Hicksville Road.,Massapequa,NY,11758,,516-934-0444,E,,Public,24 hours daily,Cash A D M V FuelMan GasCard Voyager Wright_Exp,,,,,,,,,,200-8,40.691344,-73.4774798,2016-04-04,35579,2017-01-18 00:17:43 UTC,P,,,2009-02-09,,,,false,
E85,Eddie's Service Center - Citgo,753 E Main St,,Kings Park,NY,11754,,631-265-4408,E,,Public,"6am-9:30pm M-F, 7am-10pm Sat-Sun",Cash Checks A D M V FuelMan Voyager Wright_Exp,,,,,,,,,,200-8,40.8820606,-73.2208967,2016-04-04,35614,2017-01-18 02:01:02 UTC,P,,,2010-01-16,,,,false,
BD,Village Service Station,193 Pound Ridge Rd,,Bedford,NY,10506,,914-234-7851,E,,Public,"6am-10pm M-F, 7am-10pm Sat-Sun",Cash A D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,41.2023508,-73.6278122,2016-04-04,35775,2017-01-18 00:22:25 UTC,P,,,2008-12-09,,,,,
E85,Mobil,1351 Central Ave,At intersection of Central Avenue and Fuller Street.,Albany,NY,12205,,518-438-8053,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.7037609,-73.816268,2016-04-06,35821,2017-01-18 00:54:17 UTC,P,,,2009-03-13,,,,false,
E85,Village Mobil,88 Wolf Rd,,Albany,NY,12205,,518-869-5354,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.715686,-73.811983,2016-06-30,35822,2017-01-18 02:41:42 UTC,P,,,2008-01-11,,,,false,
E85,Gasoline Heaven - Gulf,2088 Jericho Tpke,,Commack,NY,11725,,631-499-3955,E,,Public,"5:30am-10pm M-F, 6am-11pm Sat, 6am-10pm Sun",Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.8441095,-73.2771525,2016-04-04,35824,2017-01-18 02:01:03 UTC,P,,,2015-01-15,,,,false,
E85,Glenmont Mobil,415 Route 9W,,Glenmont,NY,12077,,518-445-2737,E,,Public,24 hours daily,Cash A D M V Wright_Exp,,,,,,,,,,GPS,42.601571,-73.792571,2016-04-06,35825,2017-01-18 00:17:42 UTC,P,,,2015-02-27,,,,false,
E85,BP,5665 Sunrise Hwy,Across from the Ford dealership.,Holbrook,NY,11741,,631-256-6157,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.7682832,-73.0711643,2016-04-04,35826,2017-01-18 00:20:26 UTC,P,,,2008-11-01,,,,false,
E85,Prime Convenience Inc,1241 Route 31,,Macedon,NY,14502,,315-986-4969,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,43.0649546,-77.3178628,2017-02-01,35827,2017-02-01 20:06:45 UTC,P,,,2009-09-16,,,,false,
E85,Doran Service Station,1153 Walt Whitman Rd,,Melville,NY,11747,,631-351-9745,E,,Public,"7am-7pm M-F, 8am-2pm Sat-Sun",Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.7912708,-73.4168087,2016-04-04,35828,2017-01-18 00:54:17 UTC,P,,,2009-01-13,,,,false,
E85,Montgomery Valero,315 State Route 17K,,Rock Tavern,NY,12575,,845-567-0931,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.5257993,-74.1295828,2016-04-04,35831,2017-01-18 01:34:51 UTC,P,,,2015-03-15,,,,false,
E85,Banahan Brothers,310 Theodore Fremd Ave,,Rye,NY,10580,,914-967-9619,E,,Public,"7am-7pm M-F, 7am-5pm Sat",Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.9773667,-73.695872,2016-04-04,35832,2017-01-18 00:21:54 UTC,P,,,2009-06-16,,,,false,
E85,Runway Express - Rotterdam,1309 Altamont Ave,,Schenectady,NY,12303,,518-355-3007,E,,Public,"6am-11pm M-Sat, 7am-10pm Sun",Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.786247,-73.9435479,2016-04-06,35834,2017-01-18 01:34:15 UTC,P,,,2009-04-08,,,,false,
E85,Southfields Valero,1011 Route 17 S,,Southfields,NY,10975,,845-351-4816,E,,Public,"5am-11pm M-F, 6am-11pm Sat-Sun",Cash A D M V Voyager Wright_Exp,,,,,,,,,,GPS,41.248483,-74.172356,2017-01-11,35835,2017-01-18 02:02:42 UTC,P,,,2015-01-15,,,,false,
E85,Wave,270 W Main St,,Patchogue,NY,11772,,631-758-0745,E,,Public - Credit card after hours,6am-11pm daily,Cash Checks A D M V GasCard Voyager Wright_Exp,,,,,,,,,,200-8,40.764888,-73.0230682,2016-04-04,35921,2017-01-18 00:42:42 UTC,P,,,2010-08-15,,,,false,
E85,Bob's Tire and Auto Service,2039 Jericho Tpke,,Commack,NY,11725,,631-543-7366,E,,Public,"6am-10pm M-Sat, 8am-10pm Sun",Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.845367,-73.2730909,2016-04-04,35983,2017-01-18 01:34:35 UTC,P,,,2015-01-15,,,,false,
E85,Citgo,171 Sunrise Hwy,,Rockville Centre,NY,11570,,516-594-1106,E,,Public,5am-11am daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.657703,-73.649111,2016-04-04,35985,2017-01-18 00:21:56 UTC,P,,,2010-02-15,,,,false,
E85,Citgo,557 Route 25A,,Rocky Point,NY,11778,,631-821-1115,E,,Public,5am-10pm daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.946992,-72.9297519,2016-04-04,35986,2017-01-18 00:21:55 UTC,P,,,2010-07-15,,,,false,
LPG,Starlite Propane Gas Corp,111 S 4th St,,Bay Shore,NY,11706,,631-586-2265,E,,Public - Call ahead,7am-4pm M-F,Cash Checks A D M V,,,,,,,,,,200-8,40.76327,-73.290017,2017-01-11,36106,2017-01-18 02:03:19 UTC,P,,,,,,false,,
LPG,Synergy Gas Corp - A Cornerstone Partner,3247 Route 9,,Cold Spring,NY,10516,,845-265-3637  800-341-3637,E,,Public - Call ahead,8am-4:30pm M-F,Cash Checks D M V,,,,,,,,,,200-9,41.4658599,-73.9195063,2017-01-11,36107,2017-01-18 00:55:02 UTC,P,,,,,,false,,
E85,84 Quik Stop - Citgo,5084 Route 17M,At Route I-84.,New Hampton,NY,10958,,845-374-2208,E,,Public - Credit card after hours,"4am-10pm M-Sat, 5am-10pm Sun",Cash A D M V GasCard Voyager Wright_Exp,,,,,,,,,,200-8,41.412549,-74.419659,2016-04-04,36222,2017-01-18 00:44:01 UTC,P,,,2015-05-15,,,,false,
E85,Bridgehampton Service Station,2148 Montauk Hwy,,Bridgehampton,NY,11932,,631-537-0704,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,GPS,40.939222,-72.289942,2017-01-11,36327,2017-01-18 02:51:13 UTC,P,,,2010-06-15,,,,false,
E85,Gulf,1979 Veterans Hwy,,Islandia,NY,11722,,631-761-6173,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.799895,-73.173609,2016-08-03,36328,2017-01-18 01:15:00 UTC,P,,,2009-10-10,,,,false,
LPG,U-Haul,121-123 Jericho Tpke,At Brush Hollow Rd,Jericho,NY,11753,,516-333-6334,E,,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",Cash A D M V,,,,,,,,,,200-9,40.7806849,-73.5579076,2016-06-30,36400,2017-01-18 02:06:12 UTC,P,,,,,,false,,
ELEC,Hudson Valley Community College - TEC-SMART Building,345 Hermes Rd,,Malta,NY,12020,,518-629-7075,E,,Public,7am-10pm M-Sat,,,,,1,,,,,,GPS,42.97167,-73.774182,2016-06-03,36532,2017-01-18 01:10:59 UTC,SG,,,2010-10-15,,,,,NEMA520
CNG,Town of Hempstead - Department of Conservation & Waterways,320 Lido Blvd,Loop Parkway,Point Lookout,NY,11569,,,E,,Private,,,,Q,3600,,,,,,,GPS,40.593489,-73.584156,2016-05-09,36583,2017-01-18 02:06:17 UTC,LG,,,2009-10-15,,HD,,,
CNG,Clean Energy - Town of Smithtown,85 Old Northport Rd,,Kings Park,NY,11754,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,D M V CleanEnergy FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,200-9,40.8722258,-73.2746147,2016-04-04,36779,2016-07-26 13:05:04 UTC,LG,,,2010-04-15,,MD,,,
E85,Parkway Gulf,660 Islip Ave,,Brentwood,NY,11717,,631-277-1702,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.7570535,-73.2098403,2016-04-04,36829,2017-01-18 02:02:10 UTC,P,,,2010-09-30,,,,false,
E85,Gulf,4560 Express Dr S,,Ronkonkoma,NY,11779,,631-588-1222,E,,Public,24 hours daily,Cash M V Voyager Wright_Exp,,,,,,,,,,200-8,40.8112764,-73.1253926,2016-08-03,36833,2017-01-18 01:38:18 UTC,P,,,2010-08-31,,,,false,
ELEC,EDISONPARKFAST,451 9th Ave,"LOT#250; ChargePoint America Program
LOC #250 #2",New York,NY,10018,,888-758-4389,E,,Public,24 hours daily,,,,,1,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.754509,-73.995944,2017-02-15,36945,2017-02-15 10:28:19 UTC,,,,,,,,,NEMA520 J1772
ELEC,CARCHARGING,350 W 50th St,ICON PKG #01; Icon parking see attendant for access ,New York,NY,10019,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7632446,-73.9886475,2017-02-15,37169,2017-02-15 10:28:12 UTC,,,,,,,,,NEMA520 J1772
LPG,John Ray & Sons,2900 6th Ave,Corner of 6th and Middleburgh,Troy,NY,12180,,518-272-4432,E,,Public - Call ahead,8am-5pm M-Sat,Cash Checks A D M V,,,,,,,,,,200-9,42.7459106,-73.6816377,2017-02-01,37253,2017-02-01 20:13:26 UTC,P,,,,,,false,,
LPG,Heims Auto Care,458 N Greenbush Rd,,Rensselaer,NY,12144,,518-283-7140,E,,Public - Call ahead,5am-7pm M-F ,Cash Checks A D M V,,,,,,,,,,200-8,42.66053,-73.6928439,2017-01-11,37255,2017-01-18 02:31:19 UTC,P,,,,,,false,,
LPG,Wheelwright,197 NY Route 67,,Amsterdam,NY,12010,,518-843-6424,E,,Public,8am-5pm M-F; Also accepts local checks,Cash,,,,,,,,,,200-8,42.9376327,-74.1767595,2017-01-11,37256,2017-01-18 02:52:50 UTC,P,,,,,,false,,
LPG,L&W Landscape,206 Troy-Schenectady Rd,,Latham,NY,12110,,518-783-8928,E,,Public - Call ahead,"9am-5pm M-F (summer), 9am-12pm M-F (winter)",Cash Checks A D M V,,,,,,,,,,200-8,42.739613,-73.736467,2016-06-30,37257,2017-01-18 02:21:33 UTC,P,,,,,,false,,
E85,Eastport Valero,125 County Rd 51,,Eastport,NY,11941,,631-325-2793,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,GPS,40.836058,-72.744764,2017-01-11,38035,2017-01-18 02:02:37 UTC,P,,,2010-11-30,,,,false,
E85,Citgo,1099 Horseblock Rd,,Farmingville,NY,11738,,631-736-2912,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.829703,-73.014264,2016-04-04,38500,2017-01-18 02:02:32 UTC,P,,,2011-01-31,,,,false,
ELEC,CARCHARGING,310 W 39th St,ICON PKG #05; Icon Parking systems see valet for access,New York,NY,10018,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7554398,-73.9920273,2017-02-15,38530,2017-02-15 10:25:02 UTC,,,,,,,,,NEMA520 J1772
BD,National Grid - Bellmore,2400 Sunrise Hwy,,Bellmore,NY,11710,,,E,,Private,,,B20,,,,,,,,,200-8,40.665218,-73.5384436,2016-04-04,38561,2017-01-18 00:43:06 UTC,P,,,2009-12-31,,,,,
BD,National Grid - Bridgehampton,Montauk Hwy,,Bridgehampton,NY,11932,,,E,,Private,,,B20,,,,,,,,,200-6,40.937809,-72.3003891,2016-04-22,38562,2017-01-18 02:04:22 UTC,P,,,2009-12-31,,,,,
BD,National Grid - Greenlawn,288 Pulaski Rd,,Greenlawn,NY,11740,,,E,,Private,,,B20,,,,,,,,,200-8,40.8584307,-73.3855806,2016-04-04,38563,2017-01-18 02:03:16 UTC,P,,,2009-12-31,,,,,
BD,National Grid - Patchogue,460 E Main St,,Patchogue,NY,11772,,,E,,Private,,,B20,,,,,,,,,200-8,40.7668575,-72.9984051,2016-04-04,38564,2017-01-18 01:34:49 UTC,P,,,2009-12-31,,,,,
BD,National Grid - Hicksville,175 E Old Country Rd,,Hicksville,NY,11801,,,E,,Private,,,B20,,,,,,,,,200-8,40.7656902,-73.5119756,2016-04-04,38565,2017-01-18 01:34:48 UTC,P,,,2009-12-31,,,,,
BD,Riverhead Service Center - National Grid & Clean Energy,117 Doctors Path,,Riverhead,NY,11901,,,E,,Private,,,B20,,,,,,,,,200-8,40.9402224,-72.651836,2016-04-04,38566,2017-01-18 00:42:30 UTC,P,,,2009-12-31,,,,,
ELEC,EDISONPARKFAST,50 W 44th St,"LOT#100 3
LOT#100 C
LOC #100 LEVEL3; Located in basement level of Hippodrome Garage, Edison ParkFast",New York,NY,10036,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,1,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.7555472,-73.9826942,2017-02-15,38981,2017-02-15 10:26:44 UTC,,,,,,,,,NEMA520 J1772 CHADEMO
ELEC,BEAM CHARGING,80-02 Kew Gardens Rd,BEAM NY 0007; located down entrance ramp on the rear wall of main level,Kew Gardens,NY,11415,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7133751,-73.8314514,2017-02-15,38984,2017-02-15 10:24:51 UTC,,,,,,,,,NEMA520 J1772
ELEC,STONY BROOK UNV,Innovation Rd,"SUNY SB AEC 4
SUNY SB AEC 3
SUNY SB AEC 1",Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,,,3,3,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.9032745,-73.1341248,2017-02-15,38986,2017-02-15 10:27:18 UTC,,,,,,,,,NEMA520 J1772
E85,Valero - Mount Sinai,767 New York Route 25A,,Mt Sinai,NY,11766,,631-474-0091,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,GPS,40.9390152,-73.0081938,2017-01-11,39210,2017-01-18 01:34:52 UTC,P,,,2011-01-15,,,,false,
